Team,Date,Home/Away
COL,Wed 9/24,Away at SEA
COL,Thu 9/25,Away at SEA
COL,Fri 9/26,Away at SFG
COL,Sat 9/27,Away at SFG
COL,Sun 9/28,Away at SFG
LAD,Wed 5/28,Away at CLE
LAD,Thu 5/29,OFF
LAD,Fri 5/30,Home
LAD,Sat 5/31,Home
LAD,Sun 6/1,Home
LAD,Mon 6/2,Home
LAD,Tue 6/3,Home
LAD,Wed 6/4,Home
LAD,Thu 6/5,Home
LAD,Fri 6/6,Away at STL
LAD,Sat 6/7,Away at STL
LAD,Sun 6/8,Away at STL
LAD,Mon 6/9,Away at SDP
LAD,Tue 6/10,Away at SDP
LAD,Wed 6/11,Away at SDP
LAD,Thu 6/12,OFF
LAD,Fri 6/13,Home
LAD,Sat 6/14,Home
LAD,Sun 6/15,Home
LAD,Mon 6/16,Home
LAD,Tue 6/17,Home
LAD,Wed 6/18,Home
LAD,Thu 6/19,Home
LAD,Fri 6/20,Home
LAD,Sat 6/21,Home
LAD,Sun 6/22,Home
LAD,Mon 6/23,OFF
LAD,Tue 6/24,Away at COL
LAD,Wed 6/25,Away at COL
LAD,Thu 6/26,Away at COL
LAD,Fri 6/27,Away at KCR
LAD,Sat 6/28,Away at KCR
LAD,Sun 6/29,Away at KCR
LAD,Mon 6/30,OFF
LAD,Tue 7/1,Home
LAD,Wed 7/2,Home
LAD,Thu 7/3,Home
LAD,Fri 7/4,Home
LAD,Sat 7/5,Home
LAD,Sun 7/6,Home
LAD,Mon 7/7,Away at MIL
LAD,Tue 7/8,Away at MIL
LAD,Wed 7/9,Away at MIL
LAD,Thu 7/10,OFF
LAD,Fri 7/11,Away at SFG
LAD,Sat 7/12,Away at SFG
LAD,Sun 7/13,Away at SFG
LAD,Mon 7/14,OFF
LAD,Tue 7/15,OFF
LAD,Wed 7/16,OFF
LAD,Thu 7/17,OFF
LAD,Fri 7/18,Home
LAD,Sat 7/19,Home
LAD,Sun 7/20,Home
LAD,Mon 7/21,Home
LAD,Tue 7/22,Home
LAD,Wed 7/23,Home
LAD,Thu 7/24,OFF
LAD,Fri 7/25,Away at BOS
LAD,Sat 7/26,Away at BOS
LAD,Sun 7/27,Away at BOS
LAD,Mon 7/28,Away at CIN
LAD,Tue 7/29,Away at CIN
LAD,Wed 7/30,Away at CIN
LAD,Thu 7/31,OFF
LAD,Fri 8/1,Away at TBR
LAD,Sat 8/2,Away at TBR
LAD,Sun 8/3,Away at TBR
LAD,Mon 8/4,Home
LAD,Tue 8/5,Home
LAD,Wed 8/6,Home
LAD,Thu 8/7,OFF
LAD,Fri 8/8,Home
LAD,Sat 8/9,Home
LAD,Sun 8/10,Home
LAD,Mon 8/11,Away at LAA
LAD,Tue 8/12,Away at LAA
LAD,Wed 8/13,Away at LAA
LAD,Thu 8/14,OFF
LAD,Fri 8/15,Home
LAD,Sat 8/16,Home
LAD,Sun 8/17,Home
LAD,Mon 8/18,Away at COL
LAD,Tue 8/19,Away at COL
LAD,Wed 8/20,Away at COL
LAD,Thu 8/21,Away at COL
LAD,Fri 8/22,Away at SDP
LAD,Sat 8/23,Away at SDP
LAD,Sun 8/24,Away at SDP
LAD,Mon 8/25,Home
LAD,Tue 8/26,Home
LAD,Wed 8/27,Home
LAD,Thu 8/28,OFF
LAD,Fri 8/29,Home
LAD,Sat 8/30,Home
LAD,Sun 8/31,Home
LAD,Mon 9/1,OFF
LAD,Tue 9/2,Away at PIT
LAD,Wed 9/3,Away at PIT
LAD,Thu 9/4,Away at PIT
LAD,Fri 9/5,Away at BAL
LAD,Sat 9/6,Away at BAL
LAD,Sun 9/7,Away at BAL
LAD,Mon 9/8,Home
LAD,Tue 9/9,Home
LAD,Wed 9/10,Home
LAD,Thu 9/11,OFF
LAD,Fri 9/12,Away at SFG
LAD,Sat 9/13,Away at SFG
LAD,Sun 9/14,Away at SFG
LAD,Mon 9/15,Home
LAD,Tue 9/16,Home
LAD,Wed 9/17,Home
LAD,Thu 9/18,Home
LAD,Fri 9/19,Home
LAD,Sat 9/20,Home
LAD,Sun 9/21,Home
LAD,Mon 9/22,OFF
LAD,Tue 9/23,Away at ARI
LAD,Wed 9/24,Away at ARI
LAD,Thu 9/25,Away at ARI
LAD,Fri 9/26,Away at SEA
LAD,Sat 9/27,Away at SEA
LAD,Sun 9/28,Away at SEA
SDP,Wed 5/28,Home
SDP,Thu 5/29,OFF
SDP,Fri 5/30,Home
SDP,Sat 5/31,Home
SDP,Sun 6/1,Home
SDP,Mon 6/2,Away at SFG
SDP,Tue 6/3,Away at SFG
SDP,Wed 6/4,Away at SFG
SDP,Thu 6/5,Away at SFG
SDP,Fri 6/6,Away at MIL
SDP,Sat 6/7,Away at MIL
SDP,Sun 6/8,Away at MIL
SDP,Mon 6/9,Home
SDP,Tue 6/10,Home
SDP,Wed 6/11,Home
SDP,Thu 6/12,OFF
SDP,Fri 6/13,Away at ARI
SDP,Sat 6/14,Away at ARI
SDP,Sun 6/15,Away at ARI
SDP,Mon 6/16,Away at LAD
SDP,Tue 6/17,Away at LAD
SDP,Wed 6/18,Away at LAD
SDP,Thu 6/19,Away at LAD
SDP,Fri 6/20,Home
SDP,Sat 6/21,Home
SDP,Sun 6/22,Home
SDP,Mon 6/23,Home
SDP,Tue 6/24,Home
SDP,Wed 6/25,Home
SDP,Thu 6/26,OFF
SDP,Fri 6/27,Away at CIN
SDP,Sat 6/28,Away at CIN
SDP,Sun 6/29,Away at CIN
SDP,Mon 6/30,Away at PHI
SDP,Tue 7/1,Away at PHI
SDP,Wed 7/2,Away at PHI
SDP,Thu 7/3,OFF
SDP,Fri 7/4,Home
SDP,Sat 7/5,Home
SDP,Sun 7/6,Home
SDP,Mon 7/7,Home
SDP,Tue 7/8,Home
SDP,Wed 7/9,Home
SDP,Thu 7/10,Home
SDP,Fri 7/11,Home
SDP,Sat 7/12,Home
SDP,Sun 7/13,Home
SDP,Mon 7/14,OFF
SDP,Tue 7/15,OFF
SDP,Wed 7/16,OFF
SDP,Thu 7/17,OFF
SDP,Fri 7/18,Away at WSN
SDP,Sat 7/19,Away at WSN
SDP,Sun 7/20,Away at WSN
SDP,Mon 7/21,Away at MIA
SDP,Tue 7/22,Away at MIA
SDP,Wed 7/23,Away at MIA
SDP,Thu 7/24,Away at STL
SDP,Fri 7/25,Away at STL
SDP,Sat 7/26,Away at STL
SDP,Sun 7/27,Away at STL
SDP,Mon 7/28,Home
SDP,Tue 7/29,Home
SDP,Wed 7/30,Home
SDP,Thu 7/31,OFF
SDP,Fri 8/1,Home
SDP,Sat 8/2,Home
SDP,Sun 8/3,Home
SDP,Mon 8/4,Away at ARI
SDP,Tue 8/5,Away at ARI
SDP,Wed 8/6,Away at ARI
SDP,Thu 8/7,OFF
SDP,Fri 8/8,Home
SDP,Sat 8/9,Home
SDP,Sun 8/10,Home
SDP,Mon 8/11,Away at SFG
SDP,Tue 8/12,Away at SFG
SDP,Wed 8/13,Away at SFG
SDP,Thu 8/14,OFF
SDP,Fri 8/15,Away at LAD
SDP,Sat 8/16,Away at LAD
SDP,Sun 8/17,Away at LAD
SDP,Mon 8/18,Home
SDP,Tue 8/19,Home
SDP,Wed 8/20,Home
SDP,Thu 8/21,Home
SDP,Fri 8/22,Home
SDP,Sat 8/23,Home
SDP,Sun 8/24,Home
SDP,Mon 8/25,Away at SEA
SDP,Tue 8/26,Away at SEA
SDP,Wed 8/27,Away at SEA
SDP,Thu 8/28,OFF
SDP,Fri 8/29,Away at MIN
SDP,Sat 8/30,Away at MIN
SDP,Sun 8/31,Away at MIN
SDP,Mon 9/1,Home
SDP,Tue 9/2,Home
SDP,Wed 9/3,Home
SDP,Thu 9/4,OFF
SDP,Fri 9/5,Away at COL
SDP,Sat 9/6,Away at COL
SDP,Sun 9/7,Away at COL
SDP,Mon 9/8,Home
SDP,Tue 9/9,Home
SDP,Wed 9/10,Home
SDP,Thu 9/11,Home
SDP,Fri 9/12,Home
SDP,Sat 9/13,Home
SDP,Sun 9/14,Home
SDP,Mon 9/15,OFF
SDP,Tue 9/16,Away at NYM
SDP,Wed 9/17,Away at NYM
SDP,Thu 9/18,Away at NYM
SDP,Fri 9/19,Away at CHW
SDP,Sat 9/20,Away at CHW
SDP,Sun 9/21,Away at CHW
SDP,Mon 9/22,Home
SDP,Tue 9/23,Home
SDP,Wed 9/24,Home
SDP,Thu 9/25,OFF
SDP,Fri 9/26,Home
SDP,Sat 9/27,Home
SDP,Sun 9/28,Home
SFG,Wed 5/28,Away at DET
SFG,Thu 5/29,OFF
SFG,Fri 5/30,Away at MIA
SFG,Sat 5/31,Away at MIA
SFG,Sun 6/1,Away at MIA
SFG,Mon 6/2,Home
SFG,Tue 6/3,Home
SFG,Wed 6/4,Home
SFG,Thu 6/5,Home
SFG,Fri 6/6,Home
SFG,Sat 6/7,Home
SFG,Sun 6/8,Home
SFG,Mon 6/9,OFF
SFG,Tue 6/10,Away at COL
SFG,Wed 6/11,Away at COL
SFG,Thu 6/12,Away at COL
SFG,Fri 6/13,Away at LAD
SFG,Sat 6/14,Away at LAD
SFG,Sun 6/15,Away at LAD
SFG,Mon 6/16,OFF
SFG,Tue 6/17,Home
SFG,Wed 6/18,Home
SFG,Thu 6/19,Home
SFG,Fri 6/20,Home
SFG,Sat 6/21,Home
SFG,Sun 6/22,Home
SFG,Mon 6/23,OFF
SFG,Tue 6/24,Home
SFG,Wed 6/25,Home
SFG,Thu 6/26,Home
SFG,Fri 6/27,Away at CHW
SFG,Sat 6/28,Away at CHW
SFG,Sun 6/29,Away at CHW
SFG,Mon 6/30,Away at ARI
SFG,Tue 7/1,Away at ARI
SFG,Wed 7/2,Away at ARI
SFG,Thu 7/3,Away at ARI
SFG,Fri 7/4,Away at ATH
SFG,Sat 7/5,Away at ATH
SFG,Sun 7/6,Away at ATH
SFG,Mon 7/7,Home
SFG,Tue 7/8,Home
SFG,Wed 7/9,Home
SFG,Thu 7/10,OFF
SFG,Fri 7/11,Home
SFG,Sat 7/12,Home
SFG,Sun 7/13,Home
SFG,Mon 7/14,OFF
SFG,Tue 7/15,OFF
SFG,Wed 7/16,OFF
SFG,Thu 7/17,OFF
SFG,Fri 7/18,Away at TOR
SFG,Sat 7/19,Away at TOR
SFG,Sun 7/20,Away at TOR
SFG,Mon 7/21,Away at ATL
SFG,Tue 7/22,Away at ATL
SFG,Wed 7/23,Away at ATL
SFG,Thu 7/24,OFF
SFG,Fri 7/25,Home
SFG,Sat 7/26,Home
SFG,Sun 7/27,Home
SFG,Mon 7/28,Home
SFG,Tue 7/29,Home
SFG,Wed 7/30,Home
SFG,Thu 7/31,OFF
SFG,Fri 8/1,Away at NYM
SFG,Sat 8/2,Away at NYM
SFG,Sun 8/3,Away at NYM
SFG,Mon 8/4,Away at PIT
SFG,Tue 8/5,Away at PIT
SFG,Wed 8/6,Away at PIT
SFG,Thu 8/7,OFF
SFG,Fri 8/8,Home
SFG,Sat 8/9,Home
SFG,Sun 8/10,Home
SFG,Mon 8/11,Home
SFG,Tue 8/12,Home
SFG,Wed 8/13,Home
SFG,Thu 8/14,OFF
SFG,Fri 8/15,Home
SFG,Sat 8/16,Home
SFG,Sun 8/17,Home
SFG,Mon 8/18,Away at SDP
SFG,Tue 8/19,Away at SDP
SFG,Wed 8/20,Away at SDP
SFG,Thu 8/21,Away at SDP
SFG,Fri 8/22,Away at MIL
SFG,Sat 8/23,Away at MIL
SFG,Sun 8/24,Away at MIL
SFG,Mon 8/25,OFF
SFG,Tue 8/26,Home
SFG,Wed 8/27,Home
SFG,Thu 8/28,Home
SFG,Fri 8/29,Home
SFG,Sat 8/30,Home
SFG,Sun 8/31,Home
SFG,Mon 9/1,Away at COL
SFG,Tue 9/2,Away at COL
SFG,Wed 9/3,Away at COL
SFG,Thu 9/4,OFF
SFG,Fri 9/5,Away at STL
SFG,Sat 9/6,Away at STL
SFG,Sun 9/7,Away at STL
SFG,Mon 9/8,Home
SFG,Tue 9/9,Home
SFG,Wed 9/10,Home
SFG,Thu 9/11,OFF
SFG,Fri 9/12,Home
SFG,Sat 9/13,Home
SFG,Sun 9/14,Home
SFG,Mon 9/15,Away at ARI
SFG,Tue 9/16,Away at ARI
SFG,Wed 9/17,Away at ARI
SFG,Thu 9/18,Away at LAD
SFG,Fri 9/19,Away at LAD
SFG,Sat 9/20,Away at LAD
SFG,Sun 9/21,Away at LAD
SFG,Mon 9/22,Home
SFG,Tue 9/23,Home
SFG,Wed 9/24,Home
SFG,Thu 9/25,OFF
SFG,Fri 9/26,Home
SFG,Sat 9/27,Home
SFG,Sun 9/28,Home
